010300016;26;700;550;9;344;8;1;9;353;3;0;0;0;0;344;13;331;11;|010155|010155|010155|010155
010300017;26;700;547;9;285;0;0;9;413;0;0;0;0;1;285;11;274;0;|010152|010152|010152|010152
010300018;26;800;677;9;351;0;0;9;445;1;0;0;0;3;351;13;338;11;|010151|010151|010151|010151
010300019;26;1200;1033;11;437;0;0;0;761;1;0;0;0;1;437;24;413;22;|010148|010148|010148|010148
010300020;26;800;680;8;372;0;0;8;423;4;0;0;0;1;372;16;356;14;|010147|010147|010147|010147
010300021;26;900;794;6;380;0;0;6;519;1;0;0;0;0;380;21;359;16;|010144|010144|010144|010144
010300022;26;900;766;1;383;0;0;1;515;1;0;0;0;1;383;10;373;9;|010142|010142|010142|010142
010300023;26;500;340;20;199;0;0;20;300;1;0;0;0;0;199;12;187;12;|010141|010141|010141|010141
010300024;26;700;542;2;276;0;0;2;423;1;0;0;0;8;276;8;268;8;|010137|010137|010137|010137
010300025;26;600;423;4;228;0;1;3;371;1;0;0;0;8;228;8;220;7;|010135|010135|010135|010135
010300026;26;1000;883;6;454;0;0;6;545;1;0;0;0;0;454;16;438;13;|010133|010133|010133|010133
010300027;26;900;708;43;407;0;0;43;490;3;0;0;0;0;407;12;395;10;|010131|010131|010131|010131
010300028;26;600;487;29;261;0;0;27;348;1;0;0;0;11;261;11;250;11;|010130|010130|010130|010130
010300029;26;800;686;25;379;0;0;25;420;1;0;0;0;0;379;17;362;11;|010127|010127|010127|010127
010300030;26;800;663;7;295;0;0;7;504;1;0;0;0;0;295;16;279;14;|010125|010125|010125|010125
010300031;26;800;693;12;319;0;0;12;478;2;0;0;0;1;319;12;307;7;|010123|010123|010123|010123
010300032;26;500;370;3;171;0;0;3;328;1;0;0;0;0;171;10;161;10;|010121|010121|010121|010121
010300033;26;500;252;47;159;0;0;47;340;1;0;0;0;0;159;4;155;2;|010119|010119|010119|010119
010300034;26;8;690;11;392;0;11;11;407;1;0;0;0;0;392;21;371;21;|010118|010118|010118|010118
010300035;26;900;719;6;336;0;0;6;563;1;0;0;0;0;336;25;311;25;|010116|010116|010116|010116
010300036;26;700;562;4;305;0;0;4;394;1;0;0;0;0;305;16;289;13;|010113|010113|010113|010113
010300037;26;700;555;5;291;0;0;5;407;1;0;0;0;1;291;13;278;12;|010111|010111|010111|010111
010300038;26;600;443;11;248;0;0;11;351;1;0;0;0;0;248;5;243;3;|010109|010109|010109|010109
010300039;26;700;567;6;321;0;0;6;378;1;0;0;0;0;321;12;309;9;|010108|010108|010108|010108
010300040;26;800;653;10;332;0;0;10;466;1;0;0;0;1;332;16;316;16;|010105|010105|010105|010105
010300041;26;1100;990;7;455;0;0;7;644;1;0;0;0;0;455;17;438;12;|010103|010103|010103|010103
010300042;26;1000;837;6;445;0;0;6;553;1;0;0;0;1;445;10;435;10;|010102|010102|010102|010102
010300043;26;1000;865;5;469;0;0;5;528;1;0;0;0;2;469;17;452;17;|010100|010100|010100|010100
010300044;26;900;706;29;360;0;2;27;538;2;0;0;0;0;360;18;342;16;|010098|010098|010098|010098
010300045;26;900;788;23;416;0;0;23;483;1;0;0;0;0;416;17;399;14;|010096|010096|010096|010096
010300046;26;800;616;8;315;0;0;8;485;1;0;0;0;0;315;14;301;14;|010093|010093|010093|010093
010300047;26;900;737;9;346;0;0;9;553;1;0;0;0;0;346;22;324;19;|010091|010091|010091|010091
010300048;26;800;614;4;330;0;0;4;469;1;0;0;0;0;330;17;313;17;|010089|010089|010089|010089
