;010300028;35;346;494;3;31;287;3;0;0;0;31;0;0;0;6;5;1;58;0;0;0;1;287;0;9;0;0;0;0;0;9;278
;010300029;35;489;699;8;9;402;8;0;0;0;9;0;0;0;5;6;0;84;0;3;0;0;402;12;0;0;1;0;0;0;13;389
;010300030;35;459;655;4;5;300;4;0;0;0;5;0;0;0;9;7;1;157;1;0;0;1;300;0;4;0;0;2;0;0;6;294
;010300031;35;489;698;1;1;328;1;0;0;0;1;0;1;1;7;7;1;192;3;0;8;1;328;0;2;0;4;2;0;0;8;320
;010300032;35;260;371;4;7;194;4;0;0;0;7;0;0;0;8;2;1;0;1;0;0;0;194;0;3;0;0;2;0;0;5;189
;010300033;35;249;213;4;86;206;4;0;0;0;86;0;0;0;6;6;3;42;1;0;0;0;206;0;0;1;0;1;0;0;2;204
;010300034;35;499;711;0;3;402;0;0;0;0;3;0;0;0;8;6;5;92;2;0;0;3;402;0;11;0;5;0;1;0;17;385
;010300035;35;507;724;1;0;343;1;0;0;0;0;0;1;1;6;4;1;163;1;0;0;0;343;0;0;0;2;1;7;0;10;333
;010300036;35;404;577;4;0;325;4;0;0;0;0;0;0;0;6;6;3;74;2;0;0;3;325;0;4;0;1;0;1;0;6;319
;010300037;35;391;558;3;3;286;3;0;0;0;3;0;1;1;6;4;3;104;1;0;0;0;286;3;0;0;0;1;0;0;4;282
;010300038;35;310;443;2;2;236;2;0;0;0;2;0;0;0;6;4;3;69;1;1;0;0;236;0;0;0;1;2;1;1;5;231
;010300039;35;385;551;8;11;339;8;0;0;0;11;0;1;1;7;3;3;43;1;0;0;2;339;0;3;2;1;4;1;0;11;328
;010300040;35;457;653;3;5;360;3;0;0;0;5;0;0;0;7;3;4;128;1;0;0;3;360;3;1;0;2;0;0;0;6;354
;010300041;35;695;992;7;3;484;4;0;0;0;3;0;0;0;5;6;4;210;1;0;0;0;484;14;0;0;0;0;0;0;14;470
;010300042;35;577;824;1;2;450;1;0;0;0;2;0;1;1;8;6;2;125;1;0;0;1;450;1;3;0;0;2;0;2;8;442
;010300043;35;596;848;4;0;496;4;0;0;0;0;0;0;0;9;6;3;97;2;0;0;2;496;0;1;3;1;0;3;0;8;488
;010300044;35;500;713;1;95;463;1;0;0;0;95;0;0;1;8;0;4;37;0;9;0;0;463;2;0;0;4;3;0;0;9;454
;010300045;35;555;793;3;27;449;3;0;0;0;27;0;1;0;11;3;1;87;15;0;0;1;449;0;0;1;3;1;1;0;6;443
;010300046;35;426;609;2;2;328;2;0;0;0;2;0;0;0;4;7;0;96;0;1;0;1;328;0;2;0;0;0;1;0;3;325
;010300047;35;524;749;4;17;361;4;0;0;0;17;0;0;0;4;3;2;162;1;0;0;0;361;4;1;0;3;0;1;0;9;352
;010300048;35;441;630;4;0;368;4;0;0;0;0;0;0;0;6;3;1;66;1;2;0;2;368;4;0;0;6;0;0;0;10;358
;010300049;35;578;826;5;2;442;5;0;0;0;2;0;0;0;7;5;0;131;0;0;0;3;442;3;0;2;7;1;0;0;13;429
;010300050;35;603;860;4;6;452;4;0;0;0;6;0;1;0;7;4;0;144;4;0;0;3;452;0;32;0;1;0;0;0;33;419
;010300051;35;509;727;2;11;416;2;0;0;0;11;0;0;0;7;6;1;89;1;0;0;3;416;2;0;0;1;4;0;0;7;409
;010300052;35;549;784;1;4;425;1;0;0;1;3;0;2;2;4;7;4;117;4;0;1;2;425;0;6;1;2;6;1;0;16;409
;010300053;35;376;537;5;8;296;5;0;0;3;5;0;0;0;5;5;4;72;3;0;0;2;296;0;4;0;0;5;0;0;9;287
;010300054;35;459;656;5;7;360;5;0;0;0;7;0;2;2;8;5;2;98;1;0;0;0;360;0;2;0;1;0;1;0;4;356
;010300055;35;468;668;5;0;342;5;0;0;0;0;0;0;0;6;6;2;123;2;0;0;1;342;0;1;1;1;1;1;0;5;337
;010300056;35;386;551;0;4;270;0;0;0;0;4;0;0;0;5;4;0;115;1;0;0;0;270;20;0;0;2;0;0;0;22;248
;010300057;35;400;571;3;0;282;1;0;0;0;0;0;0;0;5;7;2;117;0;0;0;1;282;8;0;0;2;0;0;0;10;272
;010300058;35;484;691;3;0;385;3;0;0;0;0;0;0;0;6;6;3;98;1;0;0;0;385;0;1;1;1;5;3;0;11;374
;010300059;35;529;372;9;1;381;0;0;0;0;1;0;0;0;4;4;1;145;0;0;0;3;381;0;3;0;0;4;0;0;7;374
;010300060;35;426;608;5;0;308;5;0;0;0;0;0;0;0;8;6;1;114;1;0;0;3;308;0;3;0;1;0;0;1;5;303
;010300061;35;626;893;5;0;495;3;0;0;0;0;0;0;0;8;2;8;127;2;0;0;2;495;2;5;0;3;3;0;0;13;482
;010300062;35;482;689;4;1;315;4;0;0;0;1;0;0;0;7;6;1;163;2;0;0;2;315;0;2;0;2;2;0;0;6;309
;010300063;35;539;766;1;0;348;0;0;0;0;0;0;0;0;7;5;1;191;0;0;0;0;348;5;0;0;0;1;0;0;6;342
;010300064;35;527;753;1;1;378;1;0;0;1;0;0;0;0;10;1;1;138;9;0;0;2;378;0;1;1;6;1;2;0;11;367
;010300065;35;565;807;2;0;388;2;0;0;0;0;0;0;0;7;7;12;175;1;1;0;0;388;2;1;1;0;2;0;0;6;382
;010300066;35;489;699;2;2;366;2;0;0;0;2;0;1;1;7;7;4;121;2;0;0;2;366;2;0;0;1;0;0;0;3;363
;010300067;35;417;595;1;0;290;1;0;0;0;0;0;0;0;5;6;1;123;1;0;0;3;290;0;3;0;1;0;0;0;4;286
;010300068;35;403;575;4;1;287;4;0;0;0;1;0;1;1;5;4;1;109;2;2;0;3;287;0;2;0;0;0;10;0;12;275
;010300069;35;461;659;4;0;340;4;0;0;0;0;0;1;1;9;7;2;120;1;0;0;0;340;0;1;3;1;3;0;0;8;332
;010300070;35;467;667;0;1;251;0;0;0;0;1;0;0;0;7;4;1;215;1;0;0;0;251;0;0;0;0;1;0;0;1;250
;010300071;35;456;651;3;2;295;3;0;0;0;2;0;0;0;3;6;1;157;4;0;0;0;295;0;12;0;2;2;0;0;16;279
;010300072;35;400;572;4;2;272;4;0;0;0;2;0;0;0;4;12;0;126;0;0;0;1;272;11;0;0;0;0;0;0;11;261
;010300073;35;518;740;2;0;338;2;0;0;0;0;0;1;1;5;5;0;179;0;0;0;1;338;0;1;0;0;4;1;0;6;332
;010300074;35;408;583;7;0;252;7;0;0;0;0;0;0;0;7;5;1;156;0;0;0;0;252;2;0;0;0;1;1;0;4;248
;010300075;35;695;993;7;0;430;5;1;0;0;0;0;0;0;7;3;2;265;0;0;0;0;430;0;2;1;0;1;0;0;4;426
;010300076;35;552;788;4;0;425;4;0;0;0;0;0;0;0;9;5;2;127;0;0;0;0;425;0;5;0;0;0;0;0;5;420
;010300077;35;505;721;2;1;374;1;0;0;0;1;0;0;0;8;7;1;129;1;0;0;0;374;0;1;3;0;3;4;0;11;363
;010300078;35;468;668;1;1;302;1;0;0;0;1;0;0;0;7;6;1;162;0;0;0;4;302;0;10;0;0;0;0;0;10;292
;010300079;35;492;703;5;0;346;5;0;6;0;0;0;0;0;8;3;1;144;0;0;0;2;346;3;1;0;2;2;7;0;15;331
;010300080;35;364;520;5;0;286;5;0;0;0;0;0;1;1;7;6;1;76;1;0;0;1;286;1;0;0;0;0;0;0;1;285
;010300081;35;344;492;3;1;233;3;0;0;1;0;0;0;1;7;7;1;111;0;0;0;0;233;1;0;0;2;3;4;1;11;222
;010300082;35;565;807;1;2;401;1;0;0;0;2;0;0;0;9;6;1;161;3;0;0;0;401;3;1;0;2;2;0;0;8;393
;010300083;35;715;1021;5;0;427;3;0;0;0;0;0;1;0;7;6;1;287;0;0;0;1;427;10;5;0;1;0;2;0;18;409
;010300084;35;461;657;2;2;341;2;0;0;1;1;0;0;0;6;7;4;118;1;0;0;1;341;0;0;3;0;1;0;0;4;337
;010300085;35;531;759;1;0;372;1;0;0;0;0;0;0;0;7;4;1;154;2;0;0;3;372;0;0;0;0;2;0;0;2;370
;010300086;35;593;847;2;0;341;2;0;0;0;0;0;1;1;6;5;1;229;1;0;0;2;341;0;0;3;1;0;0;0;4;337
;010300087;35;398;569;4;1;253;4;0;0;0;1;0;0;0;6;7;1;147;3;0;0;0;253;0;2;0;1;2;0;0;5;248
;010300088;35;436;623;5;0;293;5;0;0;0;0;0;0;0;6;6;1;142;1;0;0;1;293;0;2;0;1;0;3;0;6;287
;010300089;35;520;743;1;0;307;1;0;0;0;0;0;0;0;6;7;2;212;1;0;0;0;307;0;3;0;0;0;0;0;3;304
;010300090;35;528;754;6;0;326;6;0;0;0;0;0;2;2;6;5;2;202;1;0;0;0;326;2;1;0;1;0;5;0;9;317
;010300091;35;510;729;2;1;353;2;0;0;0;1;0;0;0;6;8;1;155;1;0;0;1;353;2;0;1;0;4;0;0;7;346
;010300092;35;437;624;5;1;285;5;0;0;0;1;0;0;0;4;4;3;249;1;0;0;0;285;0;0;2;1;3;0;0;6;279
;010300093;35;382;546;5;1;215;5;0;0;0;1;0;0;0;5;5;0;164;2;0;0;1;215;0;0;0;0;2;1;0;3;212
;010300094;35;349;499;1;1;210;1;0;0;1;0;0;0;0;4;8;1;138;1;2;0;0;210;0;0;0;0;0;2;0;2;208
;010300095;35;548;782;4;0;438;3;0;0;0;0;0;0;0;8;7;3;109;1;0;0;0;438;3;3;0;0;3;0;0;9;429
;010300096;35;584;833;3;6;461;3;0;0;0;6;0;0;0;6;1;2;119;4;0;0;0;461;0;4;0;1;2;0;0;7;454
;010300097;35;50;67;6;0;39;5;0;0;0;0;0;0;0;5;3;0;11;0;4;4;0;39;0;3;1;0;0;0;0;4;35
;010300098;35;26;37;5;0;16;5;0;0;0;0;0;0;0;0;1;1;10;0;0;0;0;16;0;0;0;0;0;0;0;0;16
;010300099;35;55;78;3;0;26;3;0;0;0;0;0;0;0;2;2;1;29;2;0;0;0;26;0;0;0;0;1;0;0;1;25
;010300100;35;50;72;4;1;33;4;0;0;0;1;0;0;0;3;0;1;15;1;0;0;1;33;0;0;0;1;0;0;0;1;32
;010300101;35;419;598;6;0;265;5;0;0;0;0;0;1;1;7;5;2;150;4;14;0;0;265;0;1;0;0;12;1;0;14;251
;010300102;35;398;568;3;0;287;3;0;0;0;0;0;0;0;5;9;3;111;0;0;0;0;287;0;0;0;2;11;0;0;13;274
;010300103;35;1149;1642;11;0;451;6;0;0;0;0;0;1;1;9;3;0;695;1;0;0;2;451;0;1;2;1;0;0;0;4;447
;010300104;35;41;43;4;0;37;4;0;0;0;0;0;0;0;3;2;1;2;1;0;0;1;37;0;0;0;0;0;0;0;0;37
;010300105;35;400;572;4;0;275;4;0;0;0;0;0;3;3;4;5;2;123;1;0;0;1;275;0;1;2;4;0;0;0;7;268
;010300107;35;23;23;5;0;17;5;0;0;0;0;0;0;0;2;3;1;16;1;0;0;0;17;0;3;0;0;0;0;0;3;14
;010300108;35;23;22;4;0;19;4;0;0;0;0;0;0;0;3;2;1;2;2;0;0;0;19;0;0;0;0;0;1;0;1;18
;010300109;35;155;221;4;0;95;4;0;0;0;0;0;0;0;6;1;4;59;0;0;0;1;95;0;5;0;1;0;0;0;6;89
;010300110;35;410;585;8;0;35;8;0;0;0;0;0;0;0;3;1;3;374;1;0;0;0;35;0;2;0;1;0;0;0;3;32
;010300111;35;4698;6711;2;4;320;2;0;0;0;4;0;1;1;6;4;2;4377;1;0;0;0;320;0;7;17;2;0;0;0;26;294
;010300112;35;2181;3114;5;0;386;4;0;0;0;0;0;0;0;7;4;5;1788;6;0;0;1;386;6;2;6;0;3;0;0;17;369
;010300113;35;55;78;4;0;48;4;0;0;0;0;0;0;0;3;3;1;6;1;2;0;0;48;2;0;0;0;0;0;0;2;46
;010300114;35;136;194;4;0;116;4;0;0;0;0;0;0;0;3;4;0;20;0;0;0;0;116;0;0;0;0;0;0;0;0;116
;010300115;35;160;229;9;0;120;9;0;0;0;0;0;2;2;6;3;1;38;1;1;0;0;120;2;2;0;0;0;0;0;4;116
